Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
309.04999,1.0,309.05,0.025,0.0538273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6281580.0,0.0,0.0,0.0,0.0,0.895505,0.895505,0.0,7430680.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0538273,0.0538273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538832,0.0538832,0.0538832,0.0538832,0.0,7432740.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.07501,1.0,309.075,0.025,0.0538832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284540.0,0.0,0.0,0.0,0.0,0.895679,0.895679,0.0,7432740.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0538832,0.0538832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539383,0.0539383,0.0539383,0.0539383,0.0,7434850.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.10001,1.0,309.1,0.025,0.0539383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6287540.0,0.0,0.0,0.0,0.0,0.895853,0.895853,0.0,7434850.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0539383,0.0539383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539928,0.0539928,0.0539928,0.0539928,0.0,7436990.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.125,1.0,309.125,0.025,0.0539928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6290570.0,0.0,0.0,0.0,0.0,0.896025,0.896025,0.0,7436990.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0539928,0.0539928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540465,0.0540465,0.0540465,0.0540465,0.0,7439170.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.14999,1.0,309.15,0.025,0.0540465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6293620.0,0.0,0.0,0.0,0.0,0.896198,0.896198,0.0,7439170.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0540465,0.0540465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540995,0.0540995,0.0540995,0.0540995,0.0,7441390.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.17499,1.0,309.175,0.025,0.0540995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6296700.0,0.0,0.0,0.0,0.0,0.89637,0.89637,0.0,7441390.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0540995,0.0540995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541517,0.0541517,0.0541517,0.0541517,0.0,7443650.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.20001,1.0,309.2,0.025,0.0541517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299820.0,0.0,0.0,0.0,0.0,0.896541,0.896541,0.0,7443650.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0541517,0.0541517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542033,0.0542033,0.0542033,0.0542033,0.0,7445940.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.22501,1.0,309.225,0.025,0.0542033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6302950.0,0.0,0.0,0.0,0.0,0.896711,0.896711,0.0,7445940.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0542033,0.0542033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542541,0.0542541,0.0542541,0.0542541,0.0,7448260.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.25,1.0,309.25,0.025,0.0542541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6306120.0,0.0,0.0,0.0,0.0,0.896882,0.896882,0.0,7448260.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0542541,0.0542541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543043,0.0543043,0.0543043,0.0543043,0.0,7450630.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.27499,1.0,309.275,0.025,0.0543043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6309310.0,0.0,0.0,0.0,0.0,0.897051,0.897051,0.0,7450630.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0543043,0.0543043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543537,0.0543537,0.0543537,0.0543537,0.0,7453020.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.29999,1.0,309.3,0.025,0.0543537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6312530.0,0.0,0.0,0.0,0.0,0.89722,0.89722,0.0,7453020.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0543537,0.0543537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544025,0.0544025,0.0544025,0.0544025,0.0,7455460.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.32501,1.0,309.325,0.025,0.0544025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6315780.0,0.0,0.0,0.0,0.0,0.897389,0.897389,0.0,7455460.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0544025,0.0544025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544505,0.0544505,0.0544505,0.0544505,0.0,7457920.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.35001,1.0,309.35,0.025,0.0544505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319050.0,0.0,0.0,0.0,0.0,0.897557,0.897557,0.0,7457920.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0544505,0.0544505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544979,0.0544979,0.0544979,0.0544979,0.0,7460420.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.375,1.0,309.375,0.025,0.0544979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6322350.0,0.0,0.0,0.0,0.0,0.897725,0.897725,0.0,7460420.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0544979,0.0544979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545446,0.0545446,0.0545446,0.0545446,0.0,7462960.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.39999,1.0,309.4,0.025,0.0545446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325680.0,0.0,0.0,0.0,0.0,0.897891,0.897891,0.0,7462960.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0545446,0.0545446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545906,0.0545906,0.0545906,0.0545906,0.0,7465530.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.42499,1.0,309.425,0.025,0.0545906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6329020.0,0.0,0.0,0.0,0.0,0.898058,0.898058,0.0,7465530.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0545906,0.0545906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054636,0.054636,0.054636,0.054636,0.0,7468130.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.45001,1.0,309.45,0.025,0.054636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332400.0,0.0,0.0,0.0,0.0,0.898224,0.898224,0.0,7468130.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.054636,0.054636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546806,0.0546806,0.0546806,0.0546806,0.0,7470760.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.47501,1.0,309.475,0.025,0.0546806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335800.0,0.0,0.0,0.0,0.0,0.898389,0.898389,0.0,7470760.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0546806,0.0546806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547246,0.0547246,0.0547246,0.0547246,0.0,7473430.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.5,1.0,309.5,0.025,0.0547246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6339220.0,0.0,0.0,0.0,0.0,0.898554,0.898554,0.0,7473430.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0547246,0.0547246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054768,0.054768,0.054768,0.054768,0.0,7476130.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.52499,1.0,309.525,0.025,0.054768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6342670.0,0.0,0.0,0.0,0.0,0.898718,0.898718,0.0,7476130.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.054768,0.054768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548107,0.0548107,0.0548107,0.0548107,0.0,7478860.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.54999,1.0,309.55,0.025,0.0548107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6346140.0,0.0,0.0,0.0,0.0,0.898882,0.898882,0.0,7478860.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0548107,0.0548107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548527,0.0548527,0.0548527,0.0548527,0.0,7481620.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.57501,1.0,309.575,0.025,0.0548527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6349640.0,0.0,0.0,0.0,0.0,0.899045,0.899045,0.0,7481620.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0548527,0.0548527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548941,0.0548941,0.0548941,0.0548941,0.0,7484420.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.60001,1.0,309.6,0.025,0.0548941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6353160.0,0.0,0.0,0.0,0.0,0.899207,0.899207,0.0,7484420.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0548941,0.0548941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549349,0.0549349,0.0549349,0.0549349,0.0,7487240.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.625,1.0,309.625,0.025,0.0549349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6356700.0,0.0,0.0,0.0,0.0,0.899369,0.899369,0.0,7487240.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0549349,0.0549349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549751,0.0549751,0.0549751,0.0549751,0.0,7490100.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.64999,1.0,309.65,0.025,0.0549751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360270.0,0.0,0.0,0.0,0.0,0.899531,0.899531,0.0,7490100.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0549751,0.0549751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550146,0.0550146,0.0550146,0.0550146,0.0,7492980.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.67499,1.0,309.675,0.025,0.0550146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6363860.0,0.0,0.0,0.0,0.0,0.899692,0.899692,0.0,7492980.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0550146,0.0550146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550534,0.0550534,0.0550534,0.0550534,0.0,7495900.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.70001,1.0,309.7,0.025,0.0550534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6367470.0,0.0,0.0,0.0,0.0,0.899852,0.899852,0.0,7495900.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0550534,0.0550534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550917,0.0550917,0.0550917,0.0550917,0.0,7498850.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.72501,1.0,309.725,0.025,0.0550917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6371100.0,0.0,0.0,0.0,0.0,0.900012,0.900012,0.0,7498850.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0550917,0.0550917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551293,0.0551293,0.0551293,0.0551293,0.0,7501820.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.75,1.0,309.75,0.025,0.0551293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6374760.0,0.0,0.0,0.0,0.0,0.900171,0.900171,0.0,7501820.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0551293,0.0551293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551664,0.0551664,0.0551664,0.0551664,0.0,7504820.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.77499,1.0,309.775,0.025,0.0551664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6378430.0,0.0,0.0,0.0,0.0,0.900329,0.900329,0.0,7504820.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0551664,0.0551664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552028,0.0552028,0.0552028,0.0552028,0.0,7507860.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.79999,1.0,309.8,0.025,0.0552028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382130.0,0.0,0.0,0.0,0.0,0.900487,0.900487,0.0,7507860.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0552028,0.0552028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552386,0.0552386,0.0552386,0.0552386,0.0,7510920.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.82501,1.0,309.825,0.025,0.0552386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385850.0,0.0,0.0,0.0,0.0,0.900645,0.900645,0.0,7510920.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0552386,0.0552386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552738,0.0552738,0.0552738,0.0552738,0.0,7514000.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.85001,1.0,309.85,0.025,0.0552738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6389590.0,0.0,0.0,0.0,0.0,0.900802,0.900802,0.0,7514000.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0552738,0.0552738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553085,0.0553085,0.0553085,0.0553085,0.0,7517120.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.875,1.0,309.875,0.025,0.0553085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6393340.0,0.0,0.0,0.0,0.0,0.900958,0.900958,0.0,7517120.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0553085,0.0553085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553425,0.0553425,0.0553425,0.0553425,0.0,7520260.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.89999,1.0,309.9,0.025,0.0553425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6397120.0,0.0,0.0,0.0,0.0,0.901114,0.901114,0.0,7520260.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0553425,0.0553425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055376,0.055376,0.055376,0.055376,0.0,7523430.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.92499,1.0,309.925,0.025,0.055376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400920.0,0.0,0.0,0.0,0.0,0.901269,0.901269,0.0,7523430.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.055376,0.055376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554089,0.0554089,0.0554089,0.0554089,0.0,7526630.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
309.95001,1.0,309.95,0.025,0.0554089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6404740.0,0.0,0.0,0.0,0.0,0.901424,0.901424,0.0,7526630.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0554089,0.0554089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554412,0.0554412,0.0554412,0.0554412,0.0,7529860.0,0.0,500.0,87.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
